,uri,popularity
9498,spotify:track:3E1giIHkweamS4K3DRNvhF,20
9499,spotify:track:5ggv23WiEKePvA5uulMX98,21
9500,spotify:track:6SsrqsqJp8kuuQstkJ6et2,0
9501,spotify:track:6NUQwPdkN8iqPzOonvAJ32,0
9502,spotify:track:4aaG9fGe7d8fe7ZWJEb1f0,37
9503,spotify:track:0FGTz3d60ejPOHzJi1lxvN,47
9504,spotify:track:4r2a0P7EQ9vcoJ9U6GNARq,22
9505,spotify:track:7IQWs82nSWONuLdFJ08y7Y,34
9506,spotify:track:54ZUtj02w5gVqlpT0n95bM,38
9507,spotify:track:0bLS5ST1rp2BcnSgBhSX7z,30
9508,spotify:track:4RyafQQTl6aSr24Gw2OJ0S,12
9509,spotify:track:5vjTrEwXi2VgM2Ir0v6KX4,0
9510,spotify:track:2yHgzb8vGBsxjxbZOD9KAr,9
9511,spotify:track:5lWF1EgUo6uGZCrR7syxT9,17
9512,spotify:track:4FyZncmK6zFbgHsRLIWZtc,35
9513,spotify:track:6ghXD44kT8wqM1hty9NGgO,0
9514,spotify:track:5vgxh7GC8LMufJtnbIEw6a,0
9515,spotify:track:3rMHA0XxUHVFTNVOpc2z1u,22
9516,spotify:track:4aJnrJJPhjgWYSG54iDnCB,28
9517,spotify:track:4ZxgmDqx3vBCDe2bwUmheH,0
9518,spotify:track:5lRtoB4Gg2gpT1EjAWOui7,39
9519,spotify:track:4TxHeNgKUd5erPefZOtGhA,37
9520,spotify:track:6S0YvRzZ2NLPR8nJ8uvfav,37
9521,spotify:track:17P3Xn2n1vYgbUjAxHIiXf,27
9522,spotify:track:6Kn5yzAyOw3jf4Y5a6d1Oq,53
9523,spotify:track:099TPpEaCSjEwysWZeTZv1,43
9524,spotify:track:1LNpnm5RrX27JJK888Etmb,31
9525,spotify:track:7HBDTwtwtD4NUpOB4cdIED,7
9526,spotify:track:3aKIHiGUX7VTU3OALeylF2,7
9527,spotify:track:7F91yF4gyXhEoI5ojNoQPu,3
9528,spotify:track:6FEKsFLQwwSqBaKrvN3ptr,5
9529,spotify:track:1WDgdCoNSN0fosaTaLGXKU,55
9530,spotify:track:4CwpuCZcK6Vym6BZd8Pgfe,46
9531,spotify:track:4z2Vk5jiHOKmN94TSOJpXK,1
9532,spotify:track:6Ty9r1U9uSSGg4MQ2SVeRq,38
9533,spotify:track:5CYx9mtvse4icl0bWiUnQa,35
9534,spotify:track:5Zx9MFrvy6UgPAybvhDcew,42
9535,spotify:track:7avUYFehb1GscgCncPdBDK,0
9536,spotify:track:4mjw7vQtYCtsDCOu8uRJmm,19
9537,spotify:track:65KWSO41BTzyBEthvaMqGS,20
9538,spotify:track:6Etu0fN4yllmZ5oTxKd0pt,17
9539,spotify:track:42RxuQMiI908vPbh3djeOm,41
9540,spotify:track:3DgEeHFWREJ0TK3RiPjWwQ,0
9541,spotify:track:0ZZ9kLRomzTbnmtzcE1dO2,42
9542,spotify:track:7tUUZ74ZhKN8B1IiMREYlO,0
9543,spotify:track:3EEzQDCP8jRl2pEt9eDKMO,49
9544,spotify:track:6pvlXRo37T9hps7z5dEp0U,0
9545,spotify:track:1deWgqhgAzI6dY35TbKKh7,53
9546,spotify:track:71EXLKTSaMfBnbZEDN5ZDC,0
9547,spotify:track:2as9DMML3RYe4uGiBpTvEm,6
9548,spotify:track:4bhoQCNYx5TjINvtSMiaAb,49
9549,spotify:track:4uQ7wYsuL0DryknoDc11Hk,68
9550,spotify:track:297kL99O1dAFpm3UmtYsfm,49
9551,spotify:track:0za4yuB3UmITV2L9QMwlV0,36
9552,spotify:track:5T4j3Uv33fQO7tsR2lMl4y,56
9553,spotify:track:2rs0JKFm7CjovNlfYI62cv,0
9554,spotify:track:3OIKgKNUt87GHz8OmmHZop,56
9555,spotify:track:465hVdgg75kPgRdpJfEFFT,57
9556,spotify:track:53H0Xxf7BhAmbSprGkJL5m,27
9557,spotify:track:0gBrJS89BL4r8rqjDEzbtp,45
9558,spotify:track:0tJCX9QKpIr9YPZzRuXWOe,14
9559,spotify:track:4u2KDCwcj8WGcFXDhy1aKL,6
9560,spotify:track:1qyRvPjbQZbPPwVGtApQ7P,40
9561,spotify:track:1ZosUXeZM3qlTWdL1uTrhm,45
9562,spotify:track:7trx783SvnHhKkmgSSTIFJ,63
9563,spotify:track:0HsGh7cboYz6cVMIyFrQ8j,66
9564,spotify:track:2qRpAQoH3aaDTppBN7j0JL,0
9565,spotify:track:6ZQgLj68uDyiNdeuIsLkjq,38
9566,spotify:track:4fkAWGCbxNizyNwsHlrajH,56
9567,spotify:track:5QS9GYw1lZtIIlfnCqNvgX,40
9568,spotify:track:3YQacpdl0a7j1KbKDEUcYh,45
9569,spotify:track:6i6vTovzDTGf6AQp96YwZK,0
9570,spotify:track:33NysMbc4naLtmQyODcZxo,55
9571,spotify:track:2TcWNtN8aiBHAS4DWVvpPb,0
9572,spotify:track:2dAzuxEnwjHmYN1K5bAZDC,44
9573,spotify:track:6y6TLb3rwDRxP5I3qK0Py9,39
9574,spotify:track:3YsQHfa0JcuUTOHMo5NsGK,0
9575,spotify:track:0NBQB7SAdzOHmNEZSPrR8U,35
9576,spotify:track:5UaReL5xWZIGLs5VBqouq9,21
9577,spotify:track:2VvfTbJWcguP88dvnpH7hl,35
9578,spotify:track:1YI4b8Wy9CdGiacUy54RIQ,29
9579,spotify:track:4yfEK7mOkvUwTrvKCeyOTf,0
9580,spotify:track:6JH2Z9YixSoQTgIoxx4w3P,37
9581,spotify:track:5iXuX70Sxp6sKdumBcQQW7,0
9582,spotify:track:5qEU9O1UPi4EPCxYwfrgBl,29
9583,spotify:track:4bJ7tMJqfYmkKgCYzaaG4B,57
9584,spotify:track:14Nn7fmweYvSJ7SnDIsfEH,0
9585,spotify:track:0F6HIKLZvEB57r7tTYVECI,39
9586,spotify:track:4aGgWYM6wvQXRvBYCQ3DF0,0
9587,spotify:track:1x0XAyg8KDBQ14yAm0NV46,18
9588,spotify:track:6G8AvALJn3icFeT8ta5R7m,14
9589,spotify:track:6sWiMEu2Bg4wnMUTekc4Un,10
9590,spotify:track:4w4eer52fj2QiDJRP9c3D2,0
9591,spotify:track:1Q4cGm7U3lKx2NEVMW9lfa,14
9592,spotify:track:42GcDwdijmJBLFKmLaq87S,5
9593,spotify:track:7L5IvIe7eIoAlIw9Oa9tqW,13
9594,spotify:track:25SSf8YWZxkVojjwIABRFP,8
9595,spotify:track:79IXndLHs6gyYGM8gwKkxf,22
9596,spotify:track:0QeUxcMvj9MQ6RRYXN08Fj,18
9597,spotify:track:2Wb9ejnmy27DUTUe9YF5Ew,64
9598,spotify:track:1LiwqqaafXkNQuWGW3HeId,54
9599,spotify:track:5Lwb3WJ6OtNzuxwduRBkJE,0
9600,spotify:track:6bqGgRbgZUFGAaAUEvizeG,0
9601,spotify:track:4oLj9KbKkLEqemCVvSwVBU,43
9602,spotify:track:0dmTGRV97JhRVJccHSQfLK,26
9603,spotify:track:4MjiEXoUPAIpAG9EIPtH3c,44
9604,spotify:track:6UKZkfrUBRC5Gj5lCmh2Zi,13
9605,spotify:track:4DzmOCuG1wO73FMlxfuwmr,18
9606,spotify:track:5aeN4wGX2VvqQLy16ptUbB,20
9607,spotify:track:5wLilTMKreOkALxcdvLj35,10
9608,spotify:track:5vEL3EpvP50ynXJqLon8yv,42
9609,spotify:track:4zH4Cya0eAs9vFYKFNEUrH,43
9610,spotify:track:35xSkNIXi504fcEwz9USRB,69
9611,spotify:track:5xy3350chgFfFcdTET4xz3,48
9612,spotify:track:4TGt6VkcfTfBnjD6utxMWE,42
9613,spotify:track:2DGbSEkVncvcUJzFYN0V9y,43
9614,spotify:track:11TpRtA1zMLeAPTLloNmG4,44
9615,spotify:track:1EALzILzmIPtRIvYyo6Lwm,54
9616,spotify:track:3LUHxoQ2fdLqSl6mU9925q,0
9617,spotify:track:57fv04XaD5xJ6CdqjVVrK9,0
9618,spotify:track:0I67c6jPoBxVkUwo02bZnD,39
9619,spotify:track:5eNFX8wUn487T4PEl2Ratm,23
9620,spotify:track:50OUltSwhS1CuwTJFhMgoB,40
9621,spotify:track:4VZM71F8XAoLRuNyNLxwWS,59
9622,spotify:track:2auwi1aYaUp4KIZUOsfH8K,0
9623,spotify:track:65ENznU4hwrR04whyJboxr,47
9624,spotify:track:1Uq3IOIy1CUlHUgP6vWpum,61
9625,spotify:track:5GUYJTQap5F3RDQiCOJhrS,74
9626,spotify:track:2VQc9orzwE6a5qFfy54P6e,58
9627,spotify:track:1ZTt7Y3qSqOgbYf9MZwgCe,29
9628,spotify:track:6hv7BNBgKYdBslWup3n13x,43
9629,spotify:track:3LhtqibvTtjOUrzKs7Vsz1,51
9630,spotify:track:3C47bG4rF1tEUMLpJidUY6,38
9631,spotify:track:1X1QhgCIizXvEcSRGJWBbF,33
9632,spotify:track:3F2J0IQQL0hQzlYwTdITV2,21
9633,spotify:track:3dO7Vxm1jCMMYERtT8MsDE,21
9634,spotify:track:0ClTFwZXaJA9v8T7IFQOm4,0
9635,spotify:track:54RFwYNPsXFE2fKAq5cGm0,0
9636,spotify:track:51Ru43YjHNP2uLcPoswSu4,42
9637,spotify:track:7tkTgAmswU0hff8bgDyj3o,0
9638,spotify:track:7losVq1SITExKIMVmOFEwz,7
9639,spotify:track:5XK1xClRUXSwCUu4I0E1RV,43
9640,spotify:track:1kuID2OOHYr4rJjsEMMRG7,23
9641,spotify:track:7BSiSsmT0wj3lexy8bgydw,0
9642,spotify:track:1cDw63eD8vBptJrPBrGfSI,17
9643,spotify:track:5wtlMHHDKJuokR4a02thk2,43
9644,spotify:track:6tQylFvlUbr5ikJ8qqX6wU,0
9645,spotify:track:2MDV2w1rdUPT4Qxm5L2Wzv,44
9646,spotify:track:5cWwEAb1xeGJSVYVY9VS8u,0
9647,spotify:track:7lB1e4gf6nGDAjh5KzGu86,19
9648,spotify:track:5zyySSTcBpXQ8gSbuONRH7,52
9649,spotify:track:1LkQj60h7ZaRuy0BCeUe6a,37
9650,spotify:track:66yRwjXHj3Qb89Wb2lOUJR,30
9651,spotify:track:1zKlpxDNxSg1hvnUc0yaEt,0
9652,spotify:track:4nqGIp9gspbQIWHFSYDsls,23
9653,spotify:track:0EUWH2R8S6uRIapGQxBcOk,0
9654,spotify:track:3YelntUJuFb94u4VDS4EPc,49
9655,spotify:track:1ZEpge1j4gAi4R7pU9oor5,50
9656,spotify:track:0EXdB7xUEp2sxWHmofyi0n,0
9657,spotify:track:1qPK58q90l8KNoWyXsLI2Y,49
9658,spotify:track:6cM8ab3B6ktE1a0icQxUlP,19
9659,spotify:track:5jeDAq40nB1ZCTqZAZIlm6,44
9660,spotify:track:26WNKAgxNfg1MkhpBrx8UV,45
9661,spotify:track:2OqLBQhxalG7UaUDCcBpZS,27
9662,spotify:track:1cuwhQ0sMe8qmW6Ixt2y3m,0
9663,spotify:track:0ZpBPavoID3eDbaXKSWpAD,57
9664,spotify:track:7ItFoQDmQIh3MAPsxiP6Vt,56
9665,spotify:track:3yfamqupOFOUZdHetr0i3h,0
9666,spotify:track:7fcV5aYRLfMyT7ArrIKYbL,25
9667,spotify:track:177fO1uA7UEUR49Ra4FpXR,37
9668,spotify:track:3xKsf9qdS1CyvXSMEid6g8,78
9669,spotify:track:0x4KG7bxABwL5TIhC9k9EN,0
9670,spotify:track:1oy0UIGzuqIPBkOsjojeJ1,52
9671,spotify:track:6FzUX4kFBss56SSjAsLi7t,47
9672,spotify:track:4aR9bPMAOFySBuQSbVWF3d,63
9673,spotify:track:19qn6oU2t0E72ENA0aWNsX,1
9674,spotify:track:5ySWn8U3QgyriT2wAAqUTq,0
9675,spotify:track:4HN6Eun4JnXnjaQ8b1J1MS,1
9676,spotify:track:5JZpQuRIX8MTiKwuELjTlx,60
9677,spotify:track:3lBRNqXjPp2j3JMTCXDTNO,72
9678,spotify:track:6Uy6K3KdmUdAfelUp0SeXn,72
9679,spotify:track:57TMYpvEHheoTxf9Wdg3sh,45
9680,spotify:track:4P73ZBrXOmsZA6WXsuxUC1,53
9681,spotify:track:5uikGLo0VR0LfqxMQAYxnx,48
9682,spotify:track:4urcG6Nfubqsuqy3juMjBi,63
9683,spotify:track:20X9OeC606XNwEtDBOym5u,63
9684,spotify:track:7cdnq45E9aP2XDStHg5vd7,66
9685,spotify:track:6eboirl2qCrHD90BLgo0zP,0
9686,spotify:track:0XKDvbx7jqQH1d9Xk56Fno,23
9687,spotify:track:1Z4UKak2eNteHFZkwiYPNz,57
9688,spotify:track:5h40ovzXu7rF7Giwb9oXYy,57
9689,spotify:track:4ATexGTMxWcGSB7C1JvJM3,0
9690,spotify:track:4VJW5Aj2hBZx95JVi6AzNN,0
9691,spotify:track:5jQQSl7Uae4S8mlRkR4W8j,43
9692,spotify:track:0TD0ydYJuFPEaqshquDEpw,44
9693,spotify:track:4F9jpNQDKRFoyM4Ebpni6S,59
9694,spotify:track:3eeIdvZqXaffY0yVRgbGfQ,0
9695,spotify:track:0d23jazTOtlCCmNrTO9WIG,39
9696,spotify:track:7ml7KTVBNHGSUcgEFfwkH6,31
9697,spotify:track:3VCmztoNt9AMNFnh70na3d,41
9698,spotify:track:3RCT90rX7F5rSwMwUU4Pz6,45
9699,spotify:track:4tgD4f7VheBbeokw1uH7tg,0
9700,spotify:track:7acxAP7tiaD8T18IeK7wAq,44
9701,spotify:track:4CvLP28DM6r7h9mEa55FBb,45
9702,spotify:track:5YUTjMFqiWmCQyA0m1fqCG,32
9703,spotify:track:222gtLodYqqg2aEThuEI2Z,33
9704,spotify:track:4RcSCt4PU4vcCY5xQVZzKq,18
9705,spotify:track:6gRGMnzrsAY5Fl2byZf2jd,52
9706,spotify:track:46X8c9qJzpBLYcos3OX0CE,60
9707,spotify:track:1RKSWMAwBTuwhYkZlYskqw,39
9708,spotify:track:2G7QCDuRM7rTj0pX21e0xk,42
9709,spotify:track:7FIPeBAYCgqpZDZFKDIOiw,34
9710,spotify:track:0hRPRbA2B1CYmGNhWhFjwF,56
9711,spotify:track:53w2vsCVLYmgh15RhIwWsw,39
9712,spotify:track:469v2YvryJ3zKe7IdzYOlj,33
9713,spotify:track:6zpPAVisAb7RQA6gqJKiyI,39
9714,spotify:track:7xqANDRz8JFxkwfY65WISy,63
9715,spotify:track:3tJTzWkUdMLgPIPUzYIqBI,0
9716,spotify:track:2fE4MbwX3QGMzNaMjGVhtw,58
9717,spotify:track:0g6mKqhGtUIEoLSmV8ozi8,53
9718,spotify:track:3eqPSk51K6xyjnAjEk42Gb,19
9719,spotify:track:4TlRWbhfg2FuwHrqaRp3EE,10
9720,spotify:track:6V0P6ruYhYkixd3XpIt8wY,0
9721,spotify:track:5aZsRVl7V7Wn8GKYCtqtkf,46
9722,spotify:track:2wbOtvGBINPMtrD9u0KHlk,40
9723,spotify:track:6ebIWsHnUFD7pXMZUrz7OZ,6
9724,spotify:track:0XHHeTdIIxDujqC1H1dYYW,35
9725,spotify:track:55ZpBGSn0vL0VC6fcHwCDc,0
9726,spotify:track:60Pjyla2BNnWzWxNXxGa4u,56
9727,spotify:track:2y2480fdHWmDVVDewZFZFV,19
9728,spotify:track:3i7ybYkiMWWrrGjrtq9gWD,37
9729,spotify:track:2mX2iJ6rw3ja90OPzHrmHT,43
9730,spotify:track:4VTs4keuRMnLdPhDT8Yn4y,0
9731,spotify:track:18mKKX7gg3P33K4710gYqf,0
9732,spotify:track:5fohLPNqO6TqwrZ7BoUWUT,69
9733,spotify:track:0ub0ByXiIkVjPVTad1L2f7,41
9734,spotify:track:4p6JMMbrGK7wKElpDjm5RB,24
9735,spotify:track:6l4TNbfPtNAOOlGIfceSaO,64
9736,spotify:track:5VIUVUvwHPM2vJaQpznd5W,55
9737,spotify:track:5KIfOGEy5DM2TaT0ph5nYM,12
9738,spotify:track:4QKhhlgwDnXBwk23S0dzJd,38
9739,spotify:track:4ZzbcSm6MxnC15BcDqEYyK,35
9740,spotify:track:2TJ5ei0GrErhEdAwWITbgd,51
9741,spotify:track:13VDHbpoKlRhtgUaWTE2Ld,53
9742,spotify:track:0CyLQDWS3ZF3eX4qQYcfXN,0
9743,spotify:track:5znFetnJFcs6NwKo67xlcK,0
9744,spotify:track:7IAa7vUJ11STN7le8XaxsH,54
9745,spotify:track:3f9DeMtU3Sifmf5dqs2Ava,49
9746,spotify:track:4IL47uKMBf2ZA3Z6t0sRN0,0
9747,spotify:track:1LjHre9uHSLMuUrKsl6ppX,50
9748,spotify:track:1QQfaiXS55IQt0kojVUvTP,48
9749,spotify:track:3Of77FYMTeIucSWOnOvAkH,43
9750,spotify:track:3hZTUqso4G9zicauTFR6zU,39
9751,spotify:track:3403qFGo7u2ptUyJbdEkjI,49
9752,spotify:track:2cb076qjdgBcDmF38jmDXs,28
9753,spotify:track:1RuyGO0kmkNkfixUFKkjuC,0
9754,spotify:track:0xrdZMsJIaxoTHAB4bvGnu,52
9755,spotify:track:0cOyO6VSiOdVms21hSHHEL,31
9756,spotify:track:2BPzAJ7bphennLbLoyPaGX,0
9757,spotify:track:4zTHYH48021nSS4boLgVUG,45
9758,spotify:track:6BVBkKpZK09NmifUMZqj1z,54
9759,spotify:track:1dXYBALYTj3AMxa8hgiQhA,57
9760,spotify:track:381YDF7J4RWDn4wdLE9ilk,43
9761,spotify:track:7ADy9yJrXpirn1IrWo6jBq,31
9762,spotify:track:6rbjfKEtCwEYuhiQVDSkFF,28
9763,spotify:track:6p04v7mjEe4DuHXWzzdv8E,0
9764,spotify:track:6bSY42jHs2rQoeAAlqxilu,45
9765,spotify:track:5nJzWhlrBfn3cfDLlaAgAO,66
9766,spotify:track:5fX2oPyLCe5mBKqGDbOWqC,0
9767,spotify:track:4d75stQ2jRfq8lzaqhFFKs,30
9768,spotify:track:7LZN7FkxHZk6maiN6NdI2i,63
9769,spotify:track:0zOpmlQtu6oZEk3O84ncIv,18
9770,spotify:track:5cQB0FGuGACvW9KGsmJd9n,15
9771,spotify:track:0JhpYE9xA3UpSFrmXTZyIF,57
9772,spotify:track:4Iyo50UoYhuuYORMLrGDci,66
9773,spotify:track:6KFaHC9G178beAp7P0Vi5S,1
9774,spotify:track:2HL7EWAjEm5Bhpr1iWHA4C,0
9775,spotify:track:2HBanw3xVQSWrdOtPfjsnK,42
9776,spotify:track:63cz2DuZcEQ31h4Wo7AB9s,0
9777,spotify:track:1sopoteyltjHcu7esEuaBx,47
9778,spotify:track:49YNXgHWiNSxz2wGtXCVZ7,49
9779,spotify:track:2Dv7PTwSoB17f3VFDIKw8m,52
9780,spotify:track:7dbqpLnsRyRytiKbpIItMl,0
9781,spotify:track:5z9CNMwJUBrhsgBfQXxtq9,24
9782,spotify:track:7eSO4EeMnHvwpspyTav81c,10
9783,spotify:track:6A7ph3uhFzTUcUqOHE7NS7,42
9784,spotify:track:14BgJ8P8N7tl4z9oNBv6Om,11
9785,spotify:track:3FnMopCc0hSEAJm9m3pKZ3,10
9786,spotify:track:08ewKsojLa4lHiNfHScXTK,31
9787,spotify:track:203c3jfQ4JZn1BBfXG84I4,56
9788,spotify:track:4X3qGigyU6ARi3HP4lWD95,65
9789,spotify:track:0n49fCjNGsbtNOE6cuWk79,41
9790,spotify:track:2goLsvvODILDzeeiT4dAoR,75
9791,spotify:track:4Fpsa3pYc3gozrxHRRPvR6,59
9792,spotify:track:7MutmAL7btZWW6S50zgoCQ,44
9793,spotify:track:1X4RqFAShNL8aHfUIpjIVr,32
9794,spotify:track:4MtgD7LPr4jcpATcLJqgLE,27
9795,spotify:track:2R5k6cUbYlhJfZGO1erVMV,0
9796,spotify:track:3gaQbhacVKwcsatM0FlSa9,40
9797,spotify:track:06KTcf9q6ef0rEYPgjOKl3,0
9798,spotify:track:2N3U8uTYhjX2KwGT0pf5x0,74
9799,spotify:track:4E92bmgFiHxvy2SNjXjC3b,0
9800,spotify:track:0uMUvbkTdjBNZ5UuHZ5PIj,0
9801,spotify:track:4zGvb8hxGLB2jEPRFiRRqw,6
9802,spotify:track:5hMxgvMmI99alD8JJpjO0w,0
9803,spotify:track:1HNs07uZxZniPNmniw2GTa,68
9804,spotify:track:46cOludHczb2XfiJdJDFEu,0
9805,spotify:track:6bXWsXHI7ZkPGtG8PN53Ln,38
9806,spotify:track:7yUk1rCRWuvohiSDHbpLSD,0
9807,spotify:track:1PhmFufQowjegRYc4jAqOq,0
9808,spotify:track:4aoTZHeWFCbquvIBhAUZlL,51
9809,spotify:track:1WtTLtofvcjQM3sXSMkDdX,62
9810,spotify:track:4MeDnO5yA2Zi6IMlVApRci,64
9811,spotify:track:4Z0l8dIngsalL0QdCun5CE,0
9812,spotify:track:489nZybL79w209ELXWJyVK,0
9813,spotify:track:0Pd4lsvSDPkcNCxbcz0UeV,64
9814,spotify:track:5KzUe016ETZGuuLP7PxzWw,0
9815,spotify:track:5QCUXpfShyuYYu7eGt9ZiR,0
9816,spotify:track:7pw7YBfcX0F3e0Pm4vkO0F,33
9817,spotify:track:6ipHPL2udScxCpJOiNC7N9,0
9818,spotify:track:0xCfum9wIufrsFB1A5Xtea,33
9819,spotify:track:24ZZV8nmMT0TD5jVdkqNhK,50
9820,spotify:track:2cWQsGlR44Wa8KONyHROXP,26
9821,spotify:track:65KTM2Tqt3h2K2OKK5NFQG,32
9822,spotify:track:1OYmeYKFMVTKkqDxOCDQ9c,32
9823,spotify:track:3Gye8eO58Agn1CjjLcuMf5,25
9824,spotify:track:6DXZj8NxUfp3RVzmbDcbQR,37
9825,spotify:track:7ohDjiv9YoigEpGcsb3uyb,12
9826,spotify:track:1BB9hv4471pPlNqOAnDglV,0
9827,spotify:track:1dtIaSlyrLI04sqYa8nLyN,66
9828,spotify:track:3i8j2dKXChkErfi8jsDDuH,62
9829,spotify:track:3T7dNA7O8c3Axj5WyDNcH3,0
9830,spotify:track:0QKHM0vKGZcgRpryeqtYkG,28
9831,spotify:track:7q6sbQkyzB5McGo9xztRCu,37
9832,spotify:track:2ClMqcAoWkDMtrQMBggQXw,39
9833,spotify:track:06gQ08GbQUvSlcSjl9BwYx,41
9834,spotify:track:5StFIP3C73ta37L26k5AxR,36
9835,spotify:track:2sZkqb7HSlNCu5DgIbrKNV,41
9836,spotify:track:66UZ7r5O39vRHIRLIjVTAU,35
9837,spotify:track:1cJfZzWsmQkEuwpA5YFIAR,46
9838,spotify:track:5ILYuc7QdgUtfoJq0McSwD,41
9839,spotify:track:3q0cBVe0GOtgqPUO8vs011,40
9840,spotify:track:6W0aAK0ZrS8RSTcC0vcoq3,33
9841,spotify:track:6HWr9Gb7JArov5OsCqVNBV,34
9842,spotify:track:26T4lzU8pYv5VJGn0BGgb1,0
9843,spotify:track:78Ds27sW3PuWESVjAjYmmG,0
9844,spotify:track:1lVun5rxhoHriexTcHs5VB,40
9845,spotify:track:1F8NPDzIR0u00YaYS7bi7W,31
9846,spotify:track:6YF3c5wRHPkYjTAbhUIQXH,40
9847,spotify:track:24ICws33LDgGTTAbNIl1IM,0
9848,spotify:track:4Lbcam6lYt4iMKZikfeIJZ,0
9849,spotify:track:3qPX3r2k0ioIzM7f7u1CX3,0
9850,spotify:track:7fdMv9ZEO75W3PyrKi1ncR,25
9851,spotify:track:3q6x9cz4G5nYbAQcLa43S5,25
9852,spotify:track:5dd6ZzLNZAOvJlj5TkXzLN,43
9853,spotify:track:2taLQioyikIMVQjA9O41we,33
9854,spotify:track:6ZvGIWs3Vt4cmVkuycJaFM,54
9855,spotify:track:4FcOhKK1tPr1QlT181Yzbi,44
9856,spotify:track:3pbOzSaFUF9BUfE8exEXKg,41
9857,spotify:track:5K5t0iVoucoNl7q5gxVLfr,41
9858,spotify:track:0FnkqiR5tsSjBJrbeHqbPK,11
9859,spotify:track:6ALC3gvFAxyEUY9xpyh9VK,21
9860,spotify:track:0mUt2dD2DizSThTCzrDRfk,21
9861,spotify:track:4YM84mEjpWj9aXE26dyxu8,21
9862,spotify:track:1q1K57RMyNqGsKUXLM6OYP,22
9863,spotify:track:0tBigGIo2F6RXxIjMkORJc,21
9864,spotify:track:5CAxYJP6FPbUs2regtW222,5
9865,spotify:track:5AFf4Kw7lboJWIsHiX1mSU,4
9866,spotify:track:7CR72daBgEfgcAYDHjwpL5,22
9867,spotify:track:7g6ZH1Z6gNHIX5NlrRWRS6,22
9868,spotify:track:0hb43VjE59kyIubpHq6cYT,21
9869,spotify:track:1WpAfGJ0QiAoktEtzDdqbR,5
9870,spotify:track:1kqXdAbcb4cBLUxhx95W7Y,22
9871,spotify:track:3N8ly3JYnPnB42PXawhTL9,23
9872,spotify:track:2RXQKKVrc8xejgECIhIioV,41
9873,spotify:track:4ODhuWwLxq8AYIPr8v1K9T,43
9874,spotify:track:3fstTEw9mvGok40J5GLHbX,23
9875,spotify:track:7azYO61GW1v7Cxlebu6ezE,7
9876,spotify:track:0R0sh2e0MMDiO0W8PO6QR5,23
9877,spotify:track:350dKuaTL6W8WBb7bp3EnV,31
9878,spotify:track:4zJZM3DqUGaXm3NNH84YQM,22
9879,spotify:track:6aSmBLyOZIQ3I6MkgemuQA,31
9880,spotify:track:7rNutVkLaR572W4SHVbCL3,21
9881,spotify:track:6rjnRocdCULjLF61x2NR5e,64
9882,spotify:track:65p9vJoCVLl4FblR1IDWQG,44
9883,spotify:track:22k97IzqwfJvz1Fk0C5nW1,51
9884,spotify:track:70zUEijuYRA9thn11rPY9x,39
9885,spotify:track:2imoPg5wVO2ZinBFKujxVi,0
9886,spotify:track:2DPYlWl50ydYsnnuryL5aX,68
9887,spotify:track:1I6pKIyaBp4OebTGLJpCCC,65
9888,spotify:track:6Cfy5wwz2S0TpF6KhE30er,38
9889,spotify:track:17AtR2mHWKdDXCPUFydJKL,44
9890,spotify:track:3IEb6eoUOVEPp4wvGcBbx9,0
9891,spotify:track:3s2FxrA4ZXbTR6SlH6LXh9,50
9892,spotify:track:43ZyHQITOjhciSUUNPVRHc,70
9893,spotify:track:2YXEabNsLoihw7kBtiQpSa,49
9894,spotify:track:0RPBLoja0KsHBMqfK4xzHV,31
9895,spotify:track:1R3JOOFeqonxz1j0JbWYEF,0
9896,spotify:track:4Zo33RKIwOIiVsZZtXsKU4,0
9897,spotify:track:2L9QLAhrvtP4EYg1lY0Tnw,75
9898,spotify:track:6X9VmKgAhB7tTGNgKf6E7L,0
9899,spotify:track:3xIbQr0s0gdR1WBWHzYQg5,0
9900,spotify:track:1u1dx85zqHtyY2uFmjHreA,44
9901,spotify:track:6pFm73TMZG3xC9bK5PdvWN,47
9902,spotify:track:4p1kCNU7Jr8qsOprnlCTAl,42
9903,spotify:track:0zyveZnDhcKsQMfXQ9wZ2Q,40
9904,spotify:track:7G6iUJ2Qs1TPN50v5bxZfh,3
9905,spotify:track:34rzJNfTd5e9s3TICFMPD0,75
9906,spotify:track:0LP2DlqqEH5Lo0ujWdHkUD,65
9907,spotify:track:0L3aeM2PNlDVxibSADK8Oq,60
9908,spotify:track:4DphT1rljbJjbK9WdrR1zI,65
9909,spotify:track:7hK9jnESeCfc5fIHH76jKh,63
9910,spotify:track:1LfY2vPURdcodmbHn8zRZq,60
9911,spotify:track:4YSSB7ZtqVnbsxybS5NHJC,61
9912,spotify:track:0i0fxFiq5VDCwEKimr06lE,59
9913,spotify:track:5vXmLSNatZNsg9uDlDKSjH,61
9914,spotify:track:6qEZ3wkUF7nY1DBbD7DHoN,62
9915,spotify:track:5dwY5r2PfjMteikJViyNIT,59
9916,spotify:track:2wygvWnq8gpWnMMNUfuEih,61
9917,spotify:track:4vpKclaoe3zDIIyRcC8jDR,45
9918,spotify:track:4ZZjG7Ni5njcPTkp7frSWM,20
9919,spotify:track:5Ut1ocnRI7iU5MfZb5a9WA,33
9920,spotify:track:5SLtAXJCZ4S09uA1RM3zIv,31
9921,spotify:track:59aEpHrF6SUyufv92M14dE,34
